# format: x, y, z, (trackId)+
-89.9614, -448.816, -1628.21, 3653
-95.1454, -447.714, -1552.03, 3653
-96.006, -447.531, -1484.76, 3653
-92.7331, -448.227, -180.815, 3653
-96.287, -447.472, -1407.34, 3653
-95.7893, -447.577, -1319.32, 3653
-96.2125, -447.487, -840.143, 3653
-93.9877, -447.96, -560.656, 3653
-95.7666, -447.582, -366.073, 3653
-95.6117, -447.615, -266.798, 3653
-93.2568, -448.116, -1235.34, 3653
-90.3422, -448.735, -1152.35, 3653
-89.4146, -448.932, -1008.89, 3653
-92.3075, -448.318, -935.581, 3653
-93.9616, -447.966, -747.096, 3653
-92.7004, -448.234, -655.371, 3653
-94.6299, -447.824, -460.209, 3653
-92.3859, -448.301, -83.5701, 3653
-89.927, -448.823, -1077.82, 3653
147.588, -433.313, -774.112, 2013
459.186, -50.8694, 1415.21, 7126
461.138, -28.2779, 887.596, 7145
461.27, -26.3904, 730.164, 7145
461.605, -19.0077, 731.7, 7145
